nom,age,date,paye,montant,loisir,competences,timestampField,decimalField
Mehdi,56,21-12-2011,yes,4556,"['Randonnée', 'Jeux']",Leadership,27-03-2017_19:32:16,579.23
Emilia,40,20-03-2017,no,6304,"['Randonnée', 'Jeux']",Leadership,26-04-2017_19:04:44,920.4
Karmen,65,24-01-2012,no,7323,"['Randonnée', 'Parachutisme']",Leadership,13-11-2019_20:09:37,623.82
John,87,24-05-2020,no,1569,"['Jeux', 'Football']",Communication,13-03-2019_04:31:01,671.31
Karmen,23,06-05-2003,no,1260,"['Jeux', 'Randonnée']",Leadership,29-12-2016_13:55:08,236.06
John,96,08-08-2019,no,7017,"['Parachutisme', 'Randonnée']",Communication,10-11-2016_04:41:30,339.55
Mehdi,46,22-01-2012,no,3334,"['Football', 'Randonnée']",Communication,05-01-2017_08:11:47,417.82
Mehdi,39,07-01-2018,yes,2885,"['Football', 'Jeux']",Communication,29-10-2016_20:38:55,180.4
Karmen,24,05-02-2017,yes,2998,"['Football', 'Parachutisme']",Cooking,24-07-2021_09:08:22,64.65
Karmen,97,10-01-2016,yes,154,"['Jeux', 'Randonnée']",Cooking,16-09-2013_19:27:55,76.06
Karmen,25,24-12-2015,yes,9541,"['Randonnée', 'Parachutisme']",Leadership,28-10-2019_23:04:21,369.21
Mehdi,34,27-11-2019,no,5952,"['Parachutisme', 'Jeux']",Cooking,12-06-2021_06:32:48,490.36
John,64,31-10-2016,yes,8654,"['Jeux', 'Randonnée']",Communication,22-02-2022_04:16:01,333.04
David,28,08-09-2020,no,9284,"['Parachutisme', 'Randonnée']",Leadership,17-10-2017_12:38:24,323.87
Karmen,69,11-09-2013,yes,1488,"['Parachutisme', 'Randonnée']",Cooking,23-10-2016_10:40:44,211.5
David,42,01-09-2005,no,5047,"['Football', 'Randonnée']",Leadership,06-09-2019_12:31:37,989.08
John,67,13-03-2002,no,5783,"['Jeux', 'Randonnée']",Cooking,15-08-2017_04:45:39,793.91
Mehdi,93,08-09-2012,no,7553,"['Parachutisme', 'Jeux']",Communication,25-07-2022_23:52:41,382.89
Mehdi,28,27-01-2009,yes,2254,"['Randonnée', 'Jeux']",Leadership,07-02-2013_07:41:12,337.66
David,21,14-06-2003,no,4503,"['Parachutisme', 'Jeux']",Cooking,07-07-2017_06:31:14,29.12
Emilia,60,21-02-2003,yes,8496,"['Jeux', 'Randonnée']",Communication,23-01-2021_12:41:30,226.38
David,57,06-12-2018,yes,9858,"['Parachutisme', 'Football']",Leadership,07-08-2016_10:20:26,295.03
John,87,02-08-2019,no,8760,"['Jeux', 'Football']",Communication,15-01-2014_19:31:40,223.07
Karmen,70,25-05-2013,no,7404,"['Football', 'Parachutisme']",Leadership,29-09-2021_15:32:24,218.92
John,75,14-04-2006,no,7220,"['Randonnée', 'Football']",Communication,15-08-2015_06:43:57,222.26
Karmen,92,13-01-2011,yes,8255,"['Randonnée', 'Jeux']",Cooking,25-02-2013_12:21:27,380.86
John,55,26-01-2002,no,4139,"['Randonnée', 'Football']",Cooking,02-08-2021_04:32:40,294.24
Karmen,71,13-02-2008,no,8323,"['Randonnée', 'Parachutisme']",Cooking,03-03-2019_06:25:33,448.99
John,80,24-02-2012,no,9368,"['Jeux', 'Randonnée']",Leadership,05-09-2020_21:52:31,190.4
John,49,26-02-2016,no,9095,"['Jeux', 'Parachutisme']",Communication,05-12-2020_12:33:58,868.85
John,84,27-07-2002,no,9137,"['Jeux', 'Football']",Communication,27-04-2014_02:22:52,848.55
Mehdi,80,04-06-2017,no,3367,"['Parachutisme', 'Jeux']",Cooking,15-04-2014_05:41:43,796.14
Emilia,75,05-01-2013,no,8052,"['Randonnée', 'Parachutisme']",Cooking,03-03-2015_21:45:54,812.5
David,20,03-10-2015,no,2044,"['Parachutisme', 'Randonnée']",Leadership,24-04-2015_14:43:01,187.21
Karmen,64,22-02-2004,yes,1174,"['Randonnée', 'Football']",Communication,27-11-2014_11:44:25,333.55
Mehdi,43,27-11-2008,no,772,"['Football', 'Jeux']",Leadership,19-01-2020_12:19:55,5.66
Karmen,65,04-07-2008,yes,9485,"['Jeux', 'Randonnée']",Cooking,16-03-2015_00:06:49,11.72
David,91,31-05-2012,no,5914,"['Jeux', 'Parachutisme']",Communication,05-07-2016_12:26:32,585.31
Mehdi,37,02-06-2018,no,3616,"['Football', 'Jeux']",Communication,21-07-2014_05:45:18,921.1
John,26,24-08-2003,yes,8404,"['Randonnée', 'Football']",Cooking,09-02-2020_22:14:12,508.67
John,37,16-11-2018,yes,362,"['Parachutisme', 'Jeux']",Leadership,28-04-2021_11:12:27,96.4
Emilia,44,10-11-2016,no,2057,"['Jeux', 'Parachutisme']",Communication,15-02-2013_09:43:22,452.67
Karmen,57,06-07-2007,no,8817,"['Parachutisme', 'Football']",Cooking,13-03-2017_10:59:32,574.77
Karmen,86,05-11-2006,yes,130,"['Parachutisme', 'Football']",Communication,19-10-2019_08:17:38,627.09
Mehdi,65,19-02-2003,yes,9744,"['Football', 'Jeux']",Leadership,27-06-2017_02:06:30,417.83
Mehdi,30,07-10-2007,no,2203,"['Parachutisme', 'Football']",Cooking,30-01-2014_12:26:01,185.51
Emilia,60,16-01-2008,yes,2007,"['Parachutisme', 'Randonnée']",Cooking,21-12-2018_15:30:43,7.02
Karmen,83,18-08-2009,yes,7040,"['Football', 'Parachutisme']",Leadership,28-08-2015_04:13:42,79.77
Mehdi,20,20-02-2003,yes,3964,"['Parachutisme', 'Randonnée']",Leadership,30-07-2020_13:53:36,161.25
Emilia,89,14-12-2012,yes,5275,"['Football', 'Randonnée']",Cooking,02-08-2019_04:15:24,597.73
David,82,19-08-2012,yes,334,"['Football', 'Randonnée']",Communication,05-06-2017_11:20:55,766.85
John,57,07-10-2005,no,7432,"['Parachutisme', 'Football']",Leadership,15-10-2016_08:00:35,327.07
David,75,09-02-2009,yes,5646,"['Randonnée', 'Parachutisme']",Cooking,26-03-2015_14:56:37,516.74
Emilia,83,11-04-2007,no,3857,"['Parachutisme', 'Football']",Leadership,27-12-2020_11:26:04,262.75
David,60,14-04-2018,yes,369,"['Randonnée', 'Football']",Leadership,31-05-2015_04:55:39,178.7
David,84,29-05-2004,no,7593,"['Jeux', 'Randonnée']",Cooking,07-08-2021_20:44:14,516.49
Mehdi,44,08-07-2016,yes,7216,"['Jeux', 'Parachutisme']",Leadership,12-04-2017_04:57:12,54.79
Karmen,24,01-10-2004,no,3818,"['Jeux', 'Randonnée']",Cooking,04-03-2019_20:18:36,694.78
Emilia,38,26-10-2020,no,7349,"['Parachutisme', 'Football']",Communication,09-10-2013_12:44:16,6.53
David,41,29-04-2004,no,235,"['Jeux', 'Parachutisme']",Leadership,02-04-2020_16:04:23,764.04
Karmen,24,18-04-2003,no,3087,"['Football', 'Jeux']",Cooking,24-01-2016_16:44:19,649.11
John,51,23-11-2010,no,853,"['Jeux', 'Parachutisme']",Leadership,23-10-2013_10:40:48,381.27
Mehdi,18,08-01-2007,yes,5187,"['Jeux', 'Randonnée']",Cooking,14-08-2020_19:42:06,736.8
Karmen,52,22-01-2007,yes,3134,"['Jeux', 'Parachutisme']",Leadership,18-01-2015_06:55:37,150.69
John,37,24-02-2012,yes,3452,"['Parachutisme', 'Randonnée']",Leadership,03-08-2020_01:55:56,318.6
Emilia,56,30-08-2020,yes,4948,"['Randonnée', 'Parachutisme']",Cooking,27-03-2021_09:19:26,889.1
Mehdi,71,21-08-2010,yes,9329,"['Parachutisme', 'Jeux']",Cooking,30-04-2021_22:03:19,565.77
David,40,05-08-2003,no,1231,"['Football', 'Jeux']",Communication,11-02-2016_04:30:07,117.76
Emilia,20,08-12-2003,no,8160,"['Parachutisme', 'Randonnée']",Cooking,08-04-2017_04:43:34,69.69
David,69,20-07-2012,no,5844,"['Jeux', 'Parachutisme']",Communication,17-10-2015_21:28:59,204.89
Karmen,76,18-08-2020,yes,1159,"['Parachutisme', 'Randonnée']",Leadership,11-06-2020_15:43:50,793.86
David,38,06-10-2002,yes,5944,"['Parachutisme', 'Randonnée']",Cooking,10-04-2015_11:49:42,82.28
Emilia,48,14-02-2002,no,9812,"['Parachutisme', 'Jeux']",Leadership,28-11-2014_22:14:56,923.05
John,85,08-08-2002,yes,2931,"['Jeux', 'Randonnée']",Communication,11-12-2018_00:49:38,294.73
Emilia,51,24-06-2008,yes,5100,"['Parachutisme', 'Randonnée']",Leadership,09-04-2019_14:41:17,37.35
John,45,13-12-2013,yes,3564,"['Randonnée', 'Jeux']",Leadership,04-03-2014_19:45:22,955.8
Karmen,49,12-12-2004,yes,6195,"['Randonnée', 'Parachutisme']",Communication,13-04-2018_17:51:13,173.05
Emilia,18,10-05-2013,no,4136,"['Parachutisme', 'Football']",Cooking,30-03-2022_05:50:08,170.68
Emilia,81,15-12-2019,yes,6859,"['Football', 'Randonnée']",Leadership,09-12-2015_16:36:34,499.6
Emilia,52,26-11-2012,no,7832,"['Football', 'Parachutisme']",Leadership,08-06-2020_23:06:49,854.23
Mehdi,41,16-12-2006,yes,1284,"['Parachutisme', 'Jeux']",Leadership,27-02-2016_08:09:23,189.15
David,32,25-11-2011,no,8821,"['Football', 'Parachutisme']",Leadership,17-11-2014_06:57:38,153.03
John,39,30-12-2020,yes,4489,"['Football', 'Parachutisme']",Communication,09-07-2018_00:36:33,889.82
David,57,13-08-2020,no,2201,"['Randonnée', 'Football']",Communication,03-04-2015_16:05:52,346.37
David,60,21-12-2015,yes,7769,"['Parachutisme', 'Randonnée']",Communication,26-12-2015_11:45:47,962.29
David,49,24-03-2004,yes,859,"['Football', 'Jeux']",Cooking,27-08-2020_20:54:50,159.69
Emilia,89,30-07-2019,yes,6079,"['Parachutisme', 'Randonnée']",Communication,13-11-2014_00:14:07,17.0
John,32,02-04-2015,no,9661,"['Jeux', 'Parachutisme']",Communication,04-05-2016_01:27:15,772.63
David,35,03-06-2005,no,4962,"['Football', 'Parachutisme']",Cooking,16-03-2014_03:11:18,789.95
Karmen,83,02-10-2003,yes,7690,"['Randonnée', 'Football']",Leadership,10-08-2015_11:52:49,634.12
John,68,24-09-2003,yes,1379,"['Football', 'Randonnée']",Communication,30-05-2019_02:29:26,787.77
Mehdi,46,15-10-2010,no,3841,"['Parachutisme', 'Jeux']",Communication,10-04-2019_15:31:44,801.63
David,63,20-03-2017,yes,6397,"['Randonnée', 'Jeux']",Cooking,31-08-2013_22:11:17,397.31
Emilia,21,24-12-2003,no,3765,"['Randonnée', 'Football']",Cooking,17-10-2018_01:26:36,856.61
Karmen,46,05-02-2006,yes,4881,"['Football', 'Randonnée']",Cooking,19-11-2014_06:47:34,17.61
Karmen,64,20-04-2009,yes,8634,"['Jeux', 'Randonnée']",Communication,07-01-2021_19:27:21,854.78
Emilia,23,27-03-2003,yes,9722,"['Jeux', 'Football']",Cooking,02-06-2019_07:38:56,875.89
Karmen,30,30-12-2009,yes,9958,"['Jeux', 'Football']",Communication,24-11-2016_10:37:43,65.82
Karmen,90,03-10-2015,no,7667,"['Football', 'Parachutisme']",Leadership,10-12-2013_22:38:57,146.98
Emilia,83,30-05-2008,yes,2747,"['Football', 'Jeux']",Leadership,19-03-2013_17:22:07,122.42
Mehdi,32,20-04-2018,yes,6945,"['Jeux', 'Parachutisme']",Leadership,11-10-2015_07:46:48,400.03
David,97,25-09-2015,yes,8156,"['Football', 'Parachutisme']",Communication,13-03-2018_19:19:16,926.81
Mehdi,24,18-10-2009,yes,5756,"['Randonnée', 'Parachutisme']",Communication,16-08-2017_00:18:35,386.83
Emilia,29,06-06-2010,yes,3670,"['Randonnée', 'Parachutisme']",Cooking,11-06-2013_23:00:50,160.35
John,66,08-03-2018,yes,2922,"['Football', 'Randonnée']",Communication,27-02-2016_15:31:09,300.83
Emilia,94,19-11-2002,yes,7794,"['Randonnée', 'Parachutisme']",Cooking,03-03-2021_02:08:54,381.6
Mehdi,75,08-01-2012,no,1222,"['Randonnée', 'Parachutisme']",Communication,27-05-2022_21:07:16,276.01
Karmen,26,24-11-2012,no,5754,"['Jeux', 'Parachutisme']",Communication,06-07-2013_05:06:01,584.75
Mehdi,81,22-10-2004,yes,6751,"['Randonnée', 'Football']",Communication,28-01-2014_19:53:55,965.69
Karmen,58,31-08-2014,yes,9928,"['Football', 'Jeux']",Communication,08-10-2021_06:56:42,384.71
John,36,12-09-2012,no,2897,"['Jeux', 'Football']",Communication,21-09-2020_23:52:35,754.54
Emilia,56,22-11-2002,yes,3730,"['Randonnée', 'Football']",Communication,26-08-2018_21:10:10,752.54
Emilia,84,22-12-2005,yes,6562,"['Parachutisme', 'Football']",Leadership,06-03-2016_14:54:57,686.94
Karmen,25,27-10-2013,yes,9070,"['Football', 'Parachutisme']",Cooking,22-05-2021_02:18:44,864.37
David,80,24-06-2003,yes,6477,"['Randonnée', 'Football']",Leadership,12-04-2020_18:15:24,382.01
Karmen,35,15-05-2019,yes,4209,"['Parachutisme', 'Jeux']",Cooking,16-10-2017_16:47:48,4.78
Karmen,29,21-03-2007,yes,5606,"['Parachutisme', 'Jeux']",Cooking,14-08-2014_23:06:32,678.71
Mehdi,40,20-09-2018,yes,6710,"['Parachutisme', 'Football']",Leadership,26-03-2018_13:10:20,525.47
David,96,16-09-2014,yes,8426,"['Jeux', 'Parachutisme']",Communication,17-02-2018_23:02:23,130.57
Karmen,34,12-10-2008,no,7666,"['Parachutisme', 'Football']",Cooking,21-07-2015_13:00:11,864.1
Mehdi,45,10-07-2004,no,3084,"['Football', 'Jeux']",Leadership,30-12-2019_20:10:56,185.81
Mehdi,68,22-06-2002,yes,6970,"['Football', 'Jeux']",Communication,19-07-2019_06:14:41,945.73
John,47,06-02-2010,yes,2597,"['Football', 'Randonnée']",Cooking,31-07-2016_21:51:44,826.61
Mehdi,37,03-11-2020,yes,7314,"['Football', 'Parachutisme']",Cooking,14-07-2018_07:26:02,539.21
Emilia,33,13-04-2017,yes,9411,"['Jeux', 'Parachutisme']",Communication,05-07-2022_02:48:51,922.62
Karmen,74,23-04-2013,no,2900,"['Randonnée', 'Jeux']",Leadership,28-06-2018_20:42:31,981.46
John,84,19-05-2010,no,7152,"['Football', 'Jeux']",Cooking,06-08-2013_09:56:41,430.84
Emilia,70,24-11-2011,yes,4978,"['Jeux', 'Football']",Communication,14-08-2021_16:34:11,106.1
David,34,03-12-2018,no,2431,"['Randonnée', 'Football']",Communication,20-01-2018_16:25:42,670.31
Karmen,52,24-12-2006,no,4695,"['Randonnée', 'Parachutisme']",Communication,03-02-2015_08:24:28,516.24
John,28,05-11-2006,no,3974,"['Parachutisme', 'Football']",Communication,14-06-2014_23:56:09,787.49
John,64,13-11-2002,no,9292,"['Parachutisme', 'Jeux']",Communication,07-02-2022_10:33:50,475.74
Karmen,28,24-03-2002,yes,2806,"['Parachutisme', 'Randonnée']",Cooking,16-01-2015_06:16:18,413.32
Mehdi,65,15-05-2011,yes,5838,"['Football', 'Parachutisme']",Leadership,18-02-2022_07:42:46,310.98
Karmen,52,04-12-2014,yes,8306,"['Jeux', 'Parachutisme']",Cooking,03-03-2015_16:04:48,199.36
Emilia,48,12-05-2020,no,4640,"['Parachutisme', 'Randonnée']",Cooking,25-02-2017_15:52:01,748.06
David,27,26-05-2019,yes,2395,"['Randonnée', 'Football']",Communication,17-12-2014_04:05:34,612.07
David,94,13-10-2006,no,5036,"['Parachutisme', 'Jeux']",Communication,03-11-2016_08:09:15,645.21
Mehdi,58,16-01-2012,no,3010,"['Parachutisme', 'Jeux']",Communication,06-12-2013_14:10:35,623.31
Karmen,73,17-09-2002,no,7745,"['Football', 'Randonnée']",Cooking,02-10-2015_06:59:41,303.45
David,74,31-07-2020,no,8024,"['Parachutisme', 'Randonnée']",Cooking,24-04-2016_03:19:58,296.63
John,21,13-02-2003,yes,7667,"['Football', 'Parachutisme']",Leadership,01-05-2017_07:57:13,31.74
Mehdi,62,19-10-2012,yes,6005,"['Football', 'Parachutisme']",Cooking,02-08-2020_13:22:45,611.78
Emilia,39,22-11-2019,yes,3372,"['Randonnée', 'Football']",Cooking,07-12-2015_09:15:47,214.32
Emilia,19,19-02-2005,no,7237,"['Parachutisme', 'Jeux']",Leadership,07-01-2016_23:25:58,842.84
Mehdi,27,28-01-2020,no,3648,"['Parachutisme', 'Jeux']",Cooking,12-07-2015_14:50:16,254.52
Karmen,91,23-07-2008,yes,9047,"['Football', 'Randonnée']",Cooking,10-01-2021_06:16:31,807.48
Mehdi,85,19-11-2013,yes,2867,"['Parachutisme', 'Jeux']",Communication,26-03-2021_01:47:28,613.63
John,33,28-10-2002,no,9761,"['Football', 'Jeux']",Cooking,22-01-2022_18:56:38,892.61
Karmen,96,18-10-2007,no,7687,"['Jeux', 'Football']",Communication,20-06-2016_09:20:16,172.49
Karmen,37,02-04-2012,yes,520,"['Jeux', 'Randonnée']",Leadership,31-12-2015_12:11:20,5.87
John,55,02-05-2009,no,5100,"['Football', 'Jeux']",Cooking,26-03-2019_22:41:56,9.61
Karmen,80,24-04-2019,no,737,"['Randonnée', 'Football']",Communication,02-02-2018_22:10:04,707.62
David,64,01-06-2004,yes,6611,"['Randonnée', 'Jeux']",Cooking,20-04-2020_13:06:27,217.88
Mehdi,51,01-08-2003,yes,4199,"['Jeux', 'Parachutisme']",Communication,18-03-2014_20:11:06,947.52
Mehdi,77,31-08-2007,yes,6173,"['Parachutisme', 'Football']",Leadership,15-04-2016_01:06:38,280.29
John,98,06-12-2003,no,4002,"['Jeux', 'Randonnée']",Cooking,21-09-2021_03:20:33,141.99
David,33,25-07-2015,yes,9698,"['Football', 'Jeux']",Leadership,04-12-2014_10:52:01,664.66
Karmen,97,28-02-2005,no,7583,"['Jeux', 'Parachutisme']",Leadership,30-08-2018_17:54:19,45.58
Emilia,49,06-01-2014,yes,3758,"['Parachutisme', 'Randonnée']",Communication,15-10-2015_13:30:28,122.81
Mehdi,94,03-05-2016,no,2262,"['Parachutisme', 'Football']",Leadership,01-11-2014_07:23:18,798.67
Mehdi,68,28-02-2003,no,9254,"['Randonnée', 'Jeux']",Leadership,16-06-2019_11:01:23,45.47
Karmen,98,21-05-2015,yes,1869,"['Parachutisme', 'Randonnée']",Cooking,16-10-2014_20:45:42,444.44
Emilia,47,27-03-2019,yes,923,"['Football', 'Randonnée']",Communication,07-04-2014_04:45:31,330.04
Karmen,18,08-10-2011,no,3496,"['Randonnée', 'Football']",Communication,08-05-2015_16:21:21,729.37
Karmen,27,11-11-2017,yes,6363,"['Football', 'Parachutisme']",Cooking,14-07-2019_17:26:33,493.06
Karmen,54,16-07-2002,yes,2007,"['Football', 'Jeux']",Cooking,18-11-2015_12:03:08,177.26
David,83,11-03-2008,no,3370,"['Randonnée', 'Football']",Communication,16-02-2020_23:44:18,811.87
David,96,15-10-2020,no,3410,"['Football', 'Jeux']",Communication,01-10-2019_04:50:55,841.05
Karmen,36,10-03-2015,yes,4543,"['Football', 'Jeux']",Cooking,31-08-2021_16:40:51,871.52
Mehdi,25,24-09-2003,no,3207,"['Randonnée', 'Jeux']",Cooking,19-01-2021_23:48:50,230.17
Karmen,87,04-07-2013,yes,4899,"['Parachutisme', 'Randonnée']",Cooking,24-06-2022_12:44:56,688.06
Mehdi,44,01-02-2017,no,1944,"['Randonnée', 'Jeux']",Cooking,22-02-2014_00:46:29,8.02
John,65,23-01-2014,yes,7951,"['Jeux', 'Parachutisme']",Cooking,31-01-2016_02:59:39,12.86
Karmen,82,15-07-2008,no,229,"['Parachutisme', 'Randonnée']",Communication,27-04-2015_10:48:38,14.02
Karmen,40,05-07-2018,no,8647,"['Football', 'Parachutisme']",Communication,10-08-2018_06:33:56,342.79
Mehdi,85,15-07-2015,no,48,"['Jeux', 'Randonnée']",Cooking,26-02-2017_11:00:23,413.88
Emilia,79,24-10-2005,yes,4593,"['Jeux', 'Football']",Cooking,18-12-2017_16:23:16,517.48
Emilia,54,07-07-2007,no,3830,"['Jeux', 'Parachutisme']",Leadership,23-02-2014_20:56:01,782.48
John,99,08-01-2005,no,9887,"['Football', 'Randonnée']",Communication,21-07-2013_15:47:24,77.17
Karmen,69,26-02-2015,no,6983,"['Football', 'Parachutisme']",Leadership,21-12-2013_16:06:08,361.89
John,60,01-08-2006,yes,8708,"['Jeux', 'Randonnée']",Cooking,09-07-2019_19:24:52,233.53
Mehdi,60,29-08-2015,no,8543,"['Jeux', 'Football']",Leadership,09-05-2014_17:23:10,603.35
Emilia,71,23-08-2016,no,5224,"['Randonnée', 'Football']",Cooking,30-06-2021_15:38:01,945.7
Mehdi,64,22-05-2002,no,1662,"['Jeux', 'Parachutisme']",Leadership,11-10-2015_16:50:14,806.46
John,49,13-10-2006,no,8458,"['Football', 'Parachutisme']",Leadership,05-05-2022_11:56:23,591.97
Karmen,21,02-06-2011,yes,5104,"['Jeux', 'Randonnée']",Cooking,17-08-2021_04:19:42,614.92
John,28,22-07-2006,no,262,"['Parachutisme', 'Jeux']",Leadership,04-03-2019_08:51:16,658.95
David,84,14-12-2003,yes,8787,"['Parachutisme', 'Football']",Cooking,10-08-2015_14:55:45,711.23
Karmen,80,16-12-2012,yes,3858,"['Football', 'Parachutisme']",Cooking,27-07-2014_19:15:04,255.9
Mehdi,62,13-09-2007,yes,5699,"['Parachutisme', 'Randonnée']",Cooking,20-11-2021_21:07:03,487.44
David,100,04-11-2002,no,9225,"['Parachutisme', 'Jeux']",Cooking,19-05-2014_02:42:00,589.05
Emilia,77,04-10-2003,no,9789,"['Parachutisme', 'Jeux']",Leadership,08-12-2015_10:32:38,920.6
Emilia,28,17-01-2004,no,1508,"['Football', 'Randonnée']",Cooking,20-07-2013_22:35:53,558.48
John,24,19-11-2009,yes,5994,"['Parachutisme', 'Randonnée']",Communication,27-03-2014_09:02:59,103.88
Mehdi,69,12-07-2012,no,512,"['Parachutisme', 'Jeux']",Leadership,03-10-2019_14:42:48,573.91
Karmen,66,24-04-2012,yes,720,"['Parachutisme', 'Randonnée']",Leadership,03-06-2020_04:55:30,116.11
David,68,02-06-2006,yes,6019,"['Parachutisme', 'Jeux']",Leadership,04-05-2017_05:48:09,259.1
Emilia,60,12-12-2016,no,5164,"['Parachutisme', 'Jeux']",Communication,12-05-2013_15:06:13,95.7
David,64,12-06-2010,yes,6609,"['Parachutisme', 'Jeux']",Cooking,29-06-2016_12:14:42,917.3
David,33,24-03-2020,yes,4373,"['Parachutisme', 'Randonnée']",Cooking,16-08-2020_01:28:20,585.81
Karmen,91,22-09-2019,yes,425,"['Parachutisme', 'Football']",Cooking,21-05-2017_12:14:54,913.08
Mehdi,66,01-10-2008,no,4320,"['Parachutisme', 'Jeux']",Communication,07-07-2014_10:23:01,706.0
John,57,05-11-2007,yes,7555,"['Jeux', 'Randonnée']",Leadership,15-05-2019_21:57:21,637.39
Emilia,63,23-07-2020,no,5526,"['Randonnée', 'Parachutisme']",Leadership,04-11-2014_08:59:46,112.21
David,65,17-08-2005,yes,9869,"['Football', 'Parachutisme']",Cooking,21-09-2021_12:23:41,991.28
Emilia,78,21-09-2006,no,1415,"['Randonnée', 'Parachutisme']",Cooking,05-02-2020_02:09:32,882.46
Emilia,53,28-04-2009,no,2110,"['Parachutisme', 'Randonnée']",Communication,01-07-2017_16:21:56,400.52
Karmen,79,21-04-2010,no,4577,"['Jeux', 'Parachutisme']",Cooking,08-11-2019_21:26:45,845.68
Emilia,65,16-07-2011,yes,928,"['Jeux', 'Parachutisme']",Cooking,20-03-2020_11:18:16,828.58
Karmen,20,21-07-2012,yes,5999,"['Randonnée', 'Parachutisme']",Communication,12-04-2015_16:50:20,313.43
Karmen,68,30-03-2013,no,8748,"['Parachutisme', 'Randonnée']",Leadership,25-05-2021_03:57:32,581.83
Mehdi,25,20-12-2012,no,7230,"['Parachutisme', 'Jeux']",Leadership,06-08-2018_09:46:52,268.83
Karmen,92,31-12-2015,no,5005,"['Randonnée', 'Football']",Leadership,21-03-2015_06:24:02,476.74
Emilia,96,03-06-2010,no,4534,"['Football', 'Jeux']",Communication,17-04-2017_00:35:49,488.37
Mehdi,96,18-03-2004,no,5419,"['Parachutisme', 'Football']",Communication,10-03-2021_22:33:38,597.72
David,40,07-11-2004,no,7546,"['Parachutisme', 'Football']",Cooking,01-11-2018_15:29:03,935.13
Emilia,65,29-09-2016,yes,1229,"['Randonnée', 'Parachutisme']",Leadership,03-03-2018_03:51:00,61.03
Mehdi,77,23-09-2005,yes,8309,"['Parachutisme', 'Randonnée']",Communication,19-10-2021_04:23:05,972.46
Karmen,78,30-10-2007,no,8351,"['Randonnée', 'Football']",Leadership,04-12-2019_22:14:20,704.75
